time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.4200000000000026,1.135446404561065,5.699163266762994,19.588265561859888,0.3219844065938249,6.070566402584625,0.0,1.7324482360803168,5.014790140358202,4.5990319552497985,0.17903312258108217,-0.213639627137853,0.0,462.9849656411553,462.8705971515711,462.91126363393886,462.82914078426495
3.4800000000000026,1.2428065268787307,6.00461457465264,19.86154577485129,0.33252389696044204,6.057980461124334,0.0,1.8471630614356176,5.167450268215376,4.509759678661185,0.1678832269432697,-0.20297779415128217,0.0,423.07351341115316,423.9449092805251,424.16656353041003,423.2389992236514
3.5400000000000027,1.3583576828216952,6.320919375246433,20.13394099017738,0.34213971185904235,6.046398712808028,0.0,2.005480728414972,5.376404414071896,4.5685744295608615,0.13721133316821524,-0.17825311314292627,0.0,474.2881671268071,476.1493888500762,476.2645742384497,473.93430612503096
3.6000000000000028,1.4816820619648587,6.647183380568754,20.402201563516808,0.3500825995327599,6.035403374286927,0.0,2.1060873680650207,5.499450547947093,4.373619993480535,0.12037048552444012,-0.19581166222290552,0.0,389.24975717355073,387.56430911483346,389.0774727941518,387.51581665668584
3.660000000000003,1.611691627102837,6.981565264237225,20.66060609678424,0.3577553069381638,6.023920958201803,0.0,2.2283844031141133,5.64686527673215,4.2396204534840045,0.13975091317607635,-0.18372745523023226,0.0,411.1737433842736,412.2041974730197,410.40356959280297,412.13668848919434
3.720000000000003,1.7499412421256157,7.325821682880278,20.913510424666008,0.365598092742232,6.012805253487709,0.0,2.380715459324612,5.828543421553777,4.1896728746439065,0.09845359725957822,-0.1885164642735334,0.0,442.4986265911772,442.0706126486901,444.86763472313436,441.4870745430467
3.780000000000003,1.8971082505050132,7.680512638924619,21.161978899566932,0.3721362667797834,6.001711726827288,0.0,2.5256287105894275,5.99455343451639,4.092114931776524,0.12438354181461775,-0.17849136320537162,0.0,427.5161315449628,428.3350098595887,426.1164739384948,428.33852710423145
3.840000000000003,2.0545393998800825,8.046958343683952,21.409017622447216,0.379285333533792,5.990583746483235,0.0,2.7227937100887396,6.220220715846429,4.1409597861401,0.1058292211543492,-0.2054398661125569,0.0,481.0817469920099,479.00506677975926,479.800209634164,478.4006640964809
3.900000000000003,2.22237471891529,8.424983329950438,21.653841821789854,0.38566454625172675,5.978124527082258,0.0,2.8725492747464436,6.380643552817602,4.019391324319689,0.10728373138066385,-0.2124867768253938,0.0,424.7536333426214,424.1039602266463,422.4934209850126,422.6293824393719
3.960000000000003,2.3995756432769975,8.812888919495945,21.891892554854127,0.39218597877497263,5.964922846710014,0.0,3.0349995241472234,6.549513634053524,3.9149963703802513,0.11136309910992369,-0.24265844820762777,0.0,432.1804034677332,429.57811732835984,431.1288717992161,431.484283833653
4.020000000000002,2.587077547684789,9.21134935262022,22.12458338287198,0.3987730780261991,5.950755338993442,0.0,3.21600495771192,6.73237356189971,3.840416207269925,0.10642878245633544,-0.22552723801348099,0.0,443.1203583107462,444.47074083429,443.8152229228389,443.42059947768314
4.080000000000001,2.7861009804363044,9.62128763761079,22.35387520477742,0.40519857265620907,5.93712881222557,0.0,3.4189546828148254,6.931987876133663,3.8014174068581092,0.10838418285812333,-0.23046900599057993,0.0,458.51476223249995,458.07232348467403,459.06981467506455,459.23464398942514
4.14,2.9972315004722376,10.042889357719618,22.57997021964785,0.41137653045728495,5.922886360639001,0.0,3.6195754999715475,7.121153217781094,3.7339842907918817,0.08901303783595106,-0.25702549374802525,0.0,452.81303984134075,450.61468056829614,452.1244721258443,450.569525924709
